e_s,p_x_0,p_y_0,p_z_0,t_0,t,u,v_x_0,v_y_0,v_z_0,w_x,w_y,p_x [O],p_y [O],p_z [O]
lx,m,m,m,s,s,K,m/s,m/s,m/s,m/s,m/s,m,m,m
2287,-10.4,-1.6,1.3,1858.61,1860.70,19.8,14.0,-1.0,17.5,-8.4,6.6,2.9,1.6,9.3
2287,-10.4,-1.6,1.3,1858.61,1860.80,19.8,14.0,-1.0,17.5,-8.4,6.6,3.0,1.9,8.6
2287,-10.4,-1.6,1.3,1858.61,1860.90,19.8,14.0,-1.0,17.5,-8.4,6.6,3.0,2.3,7.9
2287,-10.4,-1.6,1.3,1858.61,1861.00,19.8,14.0,-1.0,17.5,-8.4,6.6,3.0,2.7,7.1
2287,-10.4,-1.6,1.3,1858.61,1861.10,19.8,14.0,-1.0,17.5,-8.4,6.6,2.9,3.1,6.2
2287,-10.4,-1.6,1.3,1858.61,1861.20,19.8,14.0,-1.0,17.5,-8.4,6.6,2.8,3.5,5.3
2287,-10.4,-1.6,1.3,1858.61,1861.30,19.8,14.0,-1.0,17.5,-8.4,6.6,2.7,3.9,4.3
2287,-10.4,-1.6,1.3,1858.61,1861.40,19.8,14.0,-1.0,17.5,-8.4,6.6,2.6,4.3,3.3
2287,-10.4,-1.6,1.3,1858.61,1861.50,19.8,14.0,-1.0,17.5,-8.4,6.6,2.4,4.8,2.2
2287,-10.4,-1.6,1.3,1858.61,1861.60,19.8,14.0,-1.0,17.5,-8.4,6.6,2.2,5.2,1.0
HIT,60
2240,-11.7,-4.3,1.1,1934.74,1934.80,19.8,11.7,2.6,9.5,-8.1,7.8,-11.0,-4.1,1.6
2240,-11.7,-4.3,1.1,1934.74,1934.90,19.8,11.7,2.6,9.5,-8.1,7.8,-10.0,-3.9,2.4
2240,-11.7,-4.3,1.1,1934.74,1935.00,19.8,11.7,2.6,9.5,-8.1,7.8,-9.0,-3.5,3.1
2240,-11.7,-4.3,1.1,1934.74,1935.10,19.8,11.7,2.6,9.5,-8.1,7.8,-8.0,-3.2,3.7
2240,-11.7,-4.3,1.1,1934.74,1935.20,19.8,11.7,2.6,9.5,-8.1,7.8,-7.2,-2.9,4.1
2240,-11.7,-4.3,1.1,1934.74,1935.30,19.8,11.7,2.6,9.5,-8.1,7.8,-6.4,-2.5,4.4
2240,-11.7,-4.3,1.1,1934.74,1935.40,19.8,11.7,2.6,9.5,-8.1,7.8,-5.7,-2.1,4.6
2240,-11.7,-4.3,1.1,1934.74,1935.50,19.8,11.7,2.6,9.5,-8.1,7.8,-5.0,-1.7,4.7
2240,-11.7,-4.3,1.1,1934.74,1935.60,19.8,11.7,2.6,9.5,-8.1,7.8,-4.4,-1.3,4.7
2240,-11.7,-4.3,1.1,1934.74,1935.70,19.8,11.7,2.6,9.5,-8.1,7.8,-3.9,-0.9,4.6
2240,-11.7,-4.3,1.1,1934.74,1935.80,19.8,11.7,2.6,9.5,-8.1,7.8,-3.4,-0.5,4.4
2240,-11.7,-4.3,1.1,1934.74,1935.90,19.8,11.7,2.6,9.5,-8.1,7.8,-3.0,-0.0,4.2
2240,-11.7,-4.3,1.1,1934.74,1936.00,19.8,11.7,2.6,9.5,-8.1,7.8,-2.6,0.5,3.8
2240,-11.7,-4.3,1.1,1934.74,1936.10,19.8,11.7,2.6,9.5,-8.1,7.8,-2.3,0.9,3.4
2240,-11.7,-4.3,1.1,1934.74,1936.20,19.8,11.7,2.6,9.5,-8.1,7.8,-2.0,1.4,2.8
2240,-11.7,-4.3,1.1,1934.74,1936.30,19.8,11.7,2.6,9.5,-8.1,7.8,-1.8,1.9,2.2
2240,-11.7,-4.3,1.1,1934.74,1936.40,19.8,11.7,2.6,9.5,-8.1,7.8,-1.6,2.5,1.6
2240,-11.7,-4.3,1.1,1934.74,1936.50,19.8,11.7,2.6,9.5,-8.1,7.8,-1.4,3.0,0.8
HIT,61
2205,-5.8,1.9,1.0,1948.85,1948.90,19.8,9.8,-2.6,15.8,-6.8,7.5,-5.4,1.8,1.7
2205,-5.8,1.9,1.0,1948.85,1949.00,19.8,9.8,-2.6,15.8,-6.8,7.5,-4.5,1.5,3.1
2205,-5.8,1.9,1.0,1948.85,1949.10,19.8,9.8,-2.6,15.8,-6.8,7.5,-3.6,1.4,4.4
2205,-5.8,1.9,1.0,1948.85,1949.20,19.8,9.8,-2.6,15.8,-6.8,7.5,-2.8,1.2,5.5
2205,-5.8,1.9,1.0,1948.85,1949.30,19.8,9.8,-2.6,15.8,-6.8,7.5,-2.1,1.1,6.5
2205,-5.8,1.9,1.0,1948.85,1949.40,19.8,9.8,-2.6,15.8,-6.8,7.5,-1.5,1.1,7.3
2205,-5.8,1.9,1.0,1948.85,1949.50,19.8,9.8,-2.6,15.8,-6.8,7.5,-0.9,1.0,8.0
2205,-5.8,1.9,1.0,1948.85,1949.60,19.8,9.8,-2.6,15.8,-6.8,7.5,-0.3,1.1,8.6
2205,-5.8,1.9,1.0,1948.85,1949.70,19.8,9.8,-2.6,15.8,-6.8,7.5,0.1,1.1,9.0
2205,-5.8,1.9,1.0,1948.85,1949.80,19.8,9.8,-2.6,15.8,-6.8,7.5,0.6,1.2,9.4
2205,-5.8,1.9,1.0,1948.85,1949.90,19.8,9.8,-2.6,15.8,-6.8,7.5,1.0,1.3,9.6
2205,-5.8,1.9,1.0,1948.85,1950.00,19.8,9.8,-2.6,15.8,-6.8,7.5,1.3,1.4,9.7
2205,-5.8,1.9,1.0,1948.85,1950.10,19.8,9.8,-2.6,15.8,-6.8,7.5,1.6,1.6,9.8
2205,-5.8,1.9,1.0,1948.85,1950.20,19.8,9.8,-2.6,15.8,-6.8,7.5,1.9,1.7,9.7
2205,-5.8,1.9,1.0,1948.85,1950.30,19.8,9.8,-2.6,15.8,-6.8,7.5,2.1,2.0,9.5
2205,-5.8,1.9,1.0,1948.85,1950.40,19.8,9.8,-2.6,15.8,-6.8,7.5,2.2,2.2,9.3
2205,-5.8,1.9,1.0,1948.85,1950.50,19.8,9.8,-2.6,15.8,-6.8,7.5,2.4,2.4,8.9
2205,-5.8,1.9,1.0,1948.85,1950.60,19.8,9.8,-2.6,15.8,-6.8,7.5,2.5,2.7,8.5
2205,-5.8,1.9,1.0,1948.85,1950.70,19.8,9.8,-2.6,15.8,-6.8,7.5,2.5,3.0,8.0
2205,-5.8,1.9,1.0,1948.85,1950.80,19.8,9.8,-2.6,15.8,-6.8,7.5,2.6,3.3,7.4
2205,-5.8,1.9,1.0,1948.85,1950.90,19.8,9.8,-2.6,15.8,-6.8,7.5,2.6,3.7,6.8
2205,-5.8,1.9,1.0,1948.85,1951.00,19.8,9.8,-2.6,15.8,-6.8,7.5,2.5,4.0,6.1
2205,-5.8,1.9,1.0,1948.85,1951.10,19.8,9.8,-2.6,15.8,-6.8,7.5,2.5,4.4,5.3
2205,-5.8,1.9,1.0,1948.85,1951.20,19.8,9.8,-2.6,15.8,-6.8,7.5,2.4,4.8,4.5
2205,-5.8,1.9,1.0,1948.85,1951.30,19.8,9.8,-2.6,15.8,-6.8,7.5,2.3,5.2,3.6
2205,-5.8,1.9,1.0,1948.85,1951.40,19.8,9.8,-2.6,15.8,-6.8,7.5,2.2,5.6,2.6
2205,-5.8,1.9,1.0,1948.85,1951.50,19.8,9.8,-2.6,15.8,-6.8,7.5,2.0,6.0,1.6
2205,-5.8,1.9,1.0,1948.85,1951.60,19.8,9.8,-2.6,15.8,-6.8,7.5,1.8,6.5,0.5
HIT,62
2241,-9.4,1.4,0.9,1965.67,1965.70,19.9,14.2,-1.5,17.7,-6.0,6.9,-9.0,1.4,1.4
2241,-9.4,1.4,0.9,1965.67,1965.80,19.9,14.2,-1.5,17.7,-6.0,6.9,-7.6,1.2,3.1
2241,-9.4,1.4,0.9,1965.67,1965.90,19.9,14.2,-1.5,17.7,-6.0,6.9,-6.4,1.2,4.5
2241,-9.4,1.4,0.9,1965.67,1966.00,19.9,14.2,-1.5,17.7,-6.0,6.9,-5.2,1.1,5.8
2241,-9.4,1.4,0.9,1965.67,1966.10,19.9,14.2,-1.5,17.7,-6.0,6.9,-4.0,1.1,7.0
2241,-9.4,1.4,0.9,1965.67,1966.20,19.9,14.2,-1.5,17.7,-6.0,6.9,-3.0,1.1,8.0
2241,-9.4,1.4,0.9,1965.67,1966.30,19.9,14.2,-1.5,17.7,-6.0,6.9,-2.0,1.1,8.9
2241,-9.4,1.4,0.9,1965.67,1966.40,19.9,14.2,-1.5,17.7,-6.0,6.9,-1.1,1.2,9.6
2241,-9.4,1.4,0.9,1965.67,1966.50,19.9,14.2,-1.5,17.7,-6.0,6.9,-0.3,1.3,10.3
2241,-9.4,1.4,0.9,1965.67,1966.60,19.9,14.2,-1.5,17.7,-6.0,6.9,0.5,1.4,10.8
2241,-9.4,1.4,0.9,1965.67,1966.70,19.9,14.2,-1.5,17.7,-6.0,6.9,1.2,1.5,11.1
2241,-9.4,1.4,0.9,1965.67,1966.80,19.9,14.2,-1.5,17.7,-6.0,6.9,1.9,1.7,11.4
2241,-9.4,1.4,0.9,1965.67,1966.90,19.9,14.2,-1.5,17.7,-6.0,6.9,2.5,1.9,11.6
2241,-9.4,1.4,0.9,1965.67,1967.00,19.9,14.2,-1.5,17.7,-6.0,6.9,3.0,2.1,11.6
2241,-9.4,1.4,0.9,1965.67,1967.10,19.9,14.2,-1.5,17.7,-6.0,6.9,3.6,2.3,11.6
2241,-9.4,1.4,0.9,1965.67,1967.20,19.9,14.2,-1.5,17.7,-6.0,6.9,4.0,2.6,11.4
2241,-9.4,1.4,0.9,1965.67,1967.30,19.9,14.2,-1.5,17.7,-6.0,6.9,4.4,2.8,11.2
2241,-9.4,1.4,0.9,1965.67,1967.40,19.9,14.2,-1.5,17.7,-6.0,6.9,4.8,3.1,10.9
2241,-9.4,1.4,0.9,1965.67,1967.50,19.9,14.2,-1.5,17.7,-6.0,6.9,5.1,3.4,10.5
2241,-9.4,1.4,0.9,1965.67,1967.60,19.9,14.2,-1.5,17.7,-6.0,6.9,5.4,3.8,10.0
2241,-9.4,1.4,0.9,1965.67,1967.70,19.9,14.2,-1.5,17.7,-6.0,6.9,5.7,4.1,9.5
2241,-9.4,1.4,0.9,1965.67,1967.80,19.9,14.2,-1.5,17.7,-6.0,6.9,5.9,4.4,8.8
2241,-9.4,1.4,0.9,1965.67,1967.90,19.9,14.2,-1.5,17.7,-6.0,6.9,6.1,4.8,8.2
2241,-9.4,1.4,0.9,1965.67,1968.00,19.9,14.2,-1.5,17.7,-6.0,6.9,6.2,5.2,7.4
2241,-9.4,1.4,0.9,1965.67,1968.10,19.9,14.2,-1.5,17.7,-6.0,6.9,6.3,5.6,6.6
2241,-9.4,1.4,0.9,1965.67,1968.20,19.9,14.2,-1.5,17.7,-6.0,6.9,6.4,6.0,5.7
2241,-9.4,1.4,0.9,1965.67,1968.30,19.9,14.2,-1.5,17.7,-6.0,6.9,6.5,6.4,4.7
2241,-9.4,1.4,0.9,1965.67,1968.40,19.9,14.2,-1.5,17.7,-6.0,6.9,6.5,6.8,3.7
2241,-9.4,1.4,0.9,1965.67,1968.50,19.9,14.2,-1.5,17.7,-6.0,6.9,6.5,7.3,2.7
2241,-9.4,1.4,0.9,1965.67,1968.60,19.9,14.2,-1.5,17.7,-6.0,6.9,6.5,7.7,1.6
2241,-9.4,1.4,0.9,1965.67,1968.70,19.9,14.2,-1.5,17.7,-6.0,6.9,6.4,8.2,0.4
HIT,63
2229,-7.7,-2.2,1.1,1993.93,1994.00,19.9,8.3,1.5,13.9,-8.3,8.7,-7.2,-2.0,2.0
2229,-7.7,-2.2,1.1,1993.93,1994.10,19.9,8.3,1.5,13.9,-8.3,8.7,-6.4,-1.9,3.3
2229,-7.7,-2.2,1.1,1993.93,1994.20,19.9,8.3,1.5,13.9,-8.3,8.7,-5.8,-1.6,4.3
2229,-7.7,-2.2,1.1,1993.93,1994.30,19.9,8.3,1.5,13.9,-8.3,8.7,-5.1,-1.4,5.2
2229,-7.7,-2.2,1.1,1993.93,1994.40,19.9,8.3,1.5,13.9,-8.3,8.7,-4.6,-1.1,6.0
2229,-7.7,-2.2,1.1,1993.93,1994.50,19.9,8.3,1.5,13.9,-8.3,8.7,-4.1,-0.8,6.7
2229,-7.7,-2.2,1.1,1993.93,1994.60,19.9,8.3,1.5,13.9,-8.3,8.7,-3.6,-0.5,7.2
2229,-7.7,-2.2,1.1,1993.93,1994.70,19.9,8.3,1.5,13.9,-8.3,8.7,-3.3,-0.2,7.6
2229,-7.7,-2.2,1.1,1993.93,1994.80,19.9,8.3,1.5,13.9,-8.3,8.7,-2.9,0.2,7.9
2229,-7.7,-2.2,1.1,1993.93,1994.90,19.9,8.3,1.5,13.9,-8.3,8.7,-2.6,0.6,8.1
2229,-7.7,-2.2,1.1,1993.93,1995.00,19.9,8.3,1.5,13.9,-8.3,8.7,-2.4,1.0,8.2
2229,-7.7,-2.2,1.1,1993.93,1995.10,19.9,8.3,1.5,13.9,-8.3,8.7,-2.2,1.4,8.2
2229,-7.7,-2.2,1.1,1993.93,1995.20,19.9,8.3,1.5,13.9,-8.3,8.7,-2.1,1.8,8.1
2229,-7.7,-2.2,1.1,1993.93,1995.30,19.9,8.3,1.5,13.9,-8.3,8.7,-1.9,2.3,7.9
2229,-7.7,-2.2,1.1,1993.93,1995.40,19.9,8.3,1.5,13.9,-8.3,8.7,-1.9,2.8,7.6
2229,-7.7,-2.2,1.1,1993.93,1995.50,19.9,8.3,1.5,13.9,-8.3,8.7,-1.8,3.3,7.3
2229,-7.7,-2.2,1.1,1993.93,1995.60,19.9,8.3,1.5,13.9,-8.3,8.7,-1.8,3.8,6.8
2229,-7.7,-2.2,1.1,1993.93,1995.70,19.9,8.3,1.5,13.9,-8.3,8.7,-1.9,4.3,6.3
2229,-7.7,-2.2,1.1,1993.93,1995.80,19.9,8.3,1.5,13.9,-8.3,8.7,-1.9,4.8,5.7
2229,-7.7,-2.2,1.1,1993.93,1995.90,19.9,8.3,1.5,13.9,-8.3,8.7,-2.1,5.4,5.0
2229,-7.7,-2.2,1.1,1993.93,1996.00,19.9,8.3,1.5,13.9,-8.3,8.7,-2.2,5.9,4.3
2229,-7.7,-2.2,1.1,1993.93,1996.10,19.9,8.3,1.5,13.9,-8.3,8.7,-2.3,6.5,3.5
2229,-7.7,-2.2,1.1,1993.93,1996.20,19.9,8.3,1.5,13.9,-8.3,8.7,-2.5,7.1,2.6
2229,-7.7,-2.2,1.1,1993.93,1996.30,19.9,8.3,1.5,13.9,-8.3,8.7,-2.8,7.7,1.7
2229,-7.7,-2.2,1.1,1993.93,1996.40,19.9,8.3,1.5,13.9,-8.3,8.7,-3.0,8.3,0.7
HIT,64
2205,-14.6,-3.5,1.3,2010.13,2010.20,19.9,14.8,-4.0,15.9,-7.6,6.1,-13.7,-3.7,2.3
2205,-14.6,-3.5,1.3,2010.13,2010.30,19.9,14.8,-4.0,15.9,-7.6,6.1,-12.3,-4.1,3.7
2205,-14.6,-3.5,1.3,2010.13,2010.40,19.9,14.8,-4.0,15.9,-7.6,6.1,-11.0,-4.4,4.9
2205,-14.6,-3.5,1.3,2010.13,2010.50,19.9,14.8,-4.0,15.9,-7.6,6.1,-9.8,-4.7,6.0
2205,-14.6,-3.5,1.3,2010.13,2010.60,19.9,14.8,-4.0,15.9,-7.6,6.1,-8.7,-4.9,7.0
2205,-14.6,-3.5,1.3,2010.13,2010.70,19.9,14.8,-4.0,15.9,-7.6,6.1,-7.6,-5.1,7.8
2205,-14.6,-3.5,1.3,2010.13,2010.80,19.9,14.8,-4.0,15.9,-7.6,6.1,-6.6,-5.3,8.5
2205,-14.6,-3.5,1.3,2010.13,2010.90,19.9,14.8,-4.0,15.9,-7.6,6.1,-5.7,-5.4,9.1
2205,-14.6,-3.5,1.3,2010.13,2011.00,19.9,14.8,-4.0,15.9,-7.6,6.1,-4.9,-5.5,9.6
2205,-14.6,-3.5,1.3,2010.13,2011.10,19.9,14.8,-4.0,15.9,-7.6,6.1,-4.1,-5.6,9.9
2205,-14.6,-3.5,1.3,2010.13,2011.20,19.9,14.8,-4.0,15.9,-7.6,6.1,-3.3,-5.7,10.2
2205,-14.6,-3.5,1.3,2010.13,2011.30,19.9,14.8,-4.0,15.9,-7.6,6.1,-2.7,-5.7,10.3
2205,-14.6,-3.5,1.3,2010.13,2011.40,19.9,14.8,-4.0,15.9,-7.6,6.1,-2.1,-5.7,10.3
2205,-14.6,-3.5,1.3,2010.13,2011.50,19.9,14.8,-4.0,15.9,-7.6,6.1,-1.5,-5.7,10.3
2205,-14.6,-3.5,1.3,2010.13,2011.60,19.9,14.8,-4.0,15.9,-7.6,6.1,-1.0,-5.7,10.1
2205,-14.6,-3.5,1.3,2010.13,2011.70,19.9,14.8,-4.0,15.9,-7.6,6.1,-0.6,-5.6,9.8
2205,-14.6,-3.5,1.3,2010.13,2011.80,19.9,14.8,-4.0,15.9,-7.6,6.1,-0.2,-5.5,9.5
2205,-14.6,-3.5,1.3,2010.13,2011.90,19.9,14.8,-4.0,15.9,-7.6,6.1,0.2,-5.4,9.1
2205,-14.6,-3.5,1.3,2010.13,2012.00,19.9,14.8,-4.0,15.9,-7.6,6.1,0.5,-5.3,8.6
2205,-14.6,-3.5,1.3,2010.13,2012.10,19.9,14.8,-4.0,15.9,-7.6,6.1,0.8,-5.1,8.0
2205,-14.6,-3.5,1.3,2010.13,2012.20,19.9,14.8,-4.0,15.9,-7.6,6.1,1.0,-5.0,7.4
2205,-14.6,-3.5,1.3,2010.13,2012.30,19.9,14.8,-4.0,15.9,-7.6,6.1,1.2,-4.8,6.7
2205,-14.6,-3.5,1.3,2010.13,2012.40,19.9,14.8,-4.0,15.9,-7.6,6.1,1.4,-4.6,5.9
2205,-14.6,-3.5,1.3,2010.13,2012.50,19.9,14.8,-4.0,15.9,-7.6,6.1,1.5,-4.4,5.0
2205,-14.6,-3.5,1.3,2010.13,2012.60,19.9,14.8,-4.0,15.9,-7.6,6.1,1.6,-4.1,4.1
2205,-14.6,-3.5,1.3,2010.13,2012.70,19.9,14.8,-4.0,15.9,-7.6,6.1,1.6,-3.9,3.1
2205,-14.6,-3.5,1.3,2010.13,2012.80,19.9,14.8,-4.0,15.9,-7.6,6.1,1.6,-3.6,2.1
2205,-14.6,-3.5,1.3,2010.13,2012.90,19.9,14.8,-4.0,15.9,-7.6,6.1,1.6,-3.4,1.0
HIT,65
2155,-11.8,4.2,1.3,2040.20,2040.30,19.8,9.3,-1.4,12.2,-6.4,8.9,-11.0,4.1,2.5
2155,-11.8,4.2,1.3,2040.20,2040.40,19.8,9.3,-1.4,12.2,-6.4,8.9,-10.1,4.0,3.5
2155,-11.8,4.2,1.3,2040.20,2040.50,19.8,9.3,-1.4,12.2,-6.4,8.9,-9.4,4.0,4.3
2155,-11.8,4.2,1.3,2040.20,2040.60,19.8,9.3,-1.4,12.2,-6.4,8.9,-8.6,4.0,5.1
2155,-11.8,4.2,1.3,2040.20,2040.70,19.8,9.3,-1.4,12.2,-6.4,8.9,-8.0,4.0,5.7
2155,-11.8,4.2,1.3,2040.20,2040.80,19.8,9.3,-1.4,12.2,-6.4,8.9,-7.4,4.1,6.2
2155,-11.8,4.2,1.3,2040.20,2040.90,19.8,9.3,-1.4,12.2,-6.4,8.9,-6.8,4.2,6.5
2155,-11.8,4.2,1.3,2040.20,2041.00,19.8,9.3,-1.4,12.2,-6.4,8.9,-6.3,4.4,6.8
2155,-11.8,4.2,1.3,2040.20,2041.10,19.8,9.3,-1.4,12.2,-6.4,8.9,-5.9,4.5,6.9
2155,-11.8,4.2,1.3,2040.20,2041.20,19.8,9.3,-1.4,12.2,-6.4,8.9,-5.5,4.7,7.0
2155,-11.8,4.2,1.3,2040.20,2041.30,19.8,9.3,-1.4,12.2,-6.4,8.9,-5.1,5.0,6.9
2155,-11.8,4.2,1.3,2040.20,2041.40,19.8,9.3,-1.4,12.2,-6.4,8.9,-4.8,5.2,6.8
2155,-11.8,4.2,1.3,2040.20,2041.50,19.8,9.3,-1.4,12.2,-6.4,8.9,-4.5,5.5,6.6
2155,-11.8,4.2,1.3,2040.20,2041.60,19.8,9.3,-1.4,12.2,-6.4,8.9,-4.2,5.8,6.3
2155,-11.8,4.2,1.3,2040.20,2041.70,19.8,9.3,-1.4,12.2,-6.4,8.9,-4.0,6.1,5.9
2155,-11.8,4.2,1.3,2040.20,2041.80,19.8,9.3,-1.4,12.2,-6.4,8.9,-3.8,6.5,5.4
2155,-11.8,4.2,1.3,2040.20,2041.90,19.8,9.3,-1.4,12.2,-6.4,8.9,-3.7,6.9,4.8
2155,-11.8,4.2,1.3,2040.20,2042.00,19.8,9.3,-1.4,12.2,-6.4,8.9,-3.6,7.3,4.2
2155,-11.8,4.2,1.3,2040.20,2042.10,19.8,9.3,-1.4,12.2,-6.4,8.9,-3.5,7.7,3.5
2155,-11.8,4.2,1.3,2040.20,2042.20,19.8,9.3,-1.4,12.2,-6.4,8.9,-3.5,8.1,2.7
2155,-11.8,4.2,1.3,2040.20,2042.30,19.8,9.3,-1.4,12.2,-6.4,8.9,-3.5,8.6,1.9
HIT,66
2159,-13.5,-0.6,0.9,2054.56,2054.60,19.8,11.4,-4.2,10.5,-6.3,8.7,-13.1,-0.8,1.3
2159,-13.5,-0.6,0.9,2054.56,2054.70,19.8,11.4,-4.2,10.5,-6.3,8.7,-12.0,-1.1,2.2
2159,-13.5,-0.6,0.9,2054.56,2054.80,19.8,11.4,-4.2,10.5,-6.3,8.7,-11.0,-1.5,3.0
2159,-13.5,-0.6,0.9,2054.56,2054.90,19.8,11.4,-4.2,10.5,-6.3,8.7,-10.1,-1.7,3.6
2159,-13.5,-0.6,0.9,2054.56,2055.00,19.8,11.4,-4.2,10.5,-6.3,8.7,-9.2,-1.9,4.2
2159,-13.5,-0.6,0.9,2054.56,2055.10,19.8,11.4,-4.2,10.5,-6.3,8.7,-8.4,-2.1,4.6
2159,-13.5,-0.6,0.9,2054.56,2055.20,19.8,11.4,-4.2,10.5,-6.3,8.7,-7.6,-2.3,4.9
2159,-13.5,-0.6,0.9,2054.56,2055.30,19.8,11.4,-4.2,10.5,-6.3,8.7,-7.0,-2.3,5.1
2159,-13.5,-0.6,0.9,2054.56,2055.40,19.8,11.4,-4.2,10.5,-6.3,8.7,-6.3,-2.4,5.2
2159,-13.5,-0.6,0.9,2054.56,2055.50,19.8,11.4,-4.2,10.5,-6.3,8.7,-5.8,-2.4,5.1
2159,-13.5,-0.6,0.9,2054.56,2055.60,19.8,11.4,-4.2,10.5,-6.3,8.7,-5.2,-2.4,5.0
2159,-13.5,-0.6,0.9,2054.56,2055.70,19.8,11.4,-4.2,10.5,-6.3,8.7,-4.8,-2.3,4.8
2159,-13.5,-0.6,0.9,2054.56,2055.80,19.8,11.4,-4.2,10.5,-6.3,8.7,-4.3,-2.2,4.6
2159,-13.5,-0.6,0.9,2054.56,2055.90,19.8,11.4,-4.2,10.5,-6.3,8.7,-3.9,-2.1,4.2
2159,-13.5,-0.6,0.9,2054.56,2056.00,19.8,11.4,-4.2,10.5,-6.3,8.7,-3.6,-1.9,3.7
2159,-13.5,-0.6,0.9,2054.56,2056.10,19.8,11.4,-4.2,10.5,-6.3,8.7,-3.3,-1.7,3.2
2159,-13.5,-0.6,0.9,2054.56,2056.20,19.8,11.4,-4.2,10.5,-6.3,8.7,-3.1,-1.5,2.6
2159,-13.5,-0.6,0.9,2054.56,2056.30,19.8,11.4,-4.2,10.5,-6.3,8.7,-2.8,-1.2,1.9
2159,-13.5,-0.6,0.9,2054.56,2056.40,19.8,11.4,-4.2,10.5,-6.3,8.7,-2.6,-1.0,1.2
2159,-13.5,-0.6,0.9,2054.56,2056.50,19.8,11.4,-4.2,10.5,-6.3,8.7,-2.5,-0.6,0.4
HIT,67
2171,-13.2,5.7,1.2,2155.74,2155.80,19.7,9.7,-0.1,8.5,-8.8,6.4,-12.6,5.7,1.7
2171,-13.2,5.7,1.2,2155.74,2155.90,19.7,9.7,-0.1,8.5,-8.8,6.4,-11.7,5.7,2.4
2171,-13.2,5.7,1.2,2155.74,2156.00,19.7,9.7,-0.1,8.5,-8.8,6.4,-10.9,5.8,3.0
2171,-13.2,5.7,1.2,2155.74,2156.10,19.7,9.7,-0.1,8.5,-8.8,6.4,-10.2,5.9,3.4
2171,-13.2,5.7,1.2,2155.74,2156.20,19.7,9.7,-0.1,8.5,-8.8,6.4,-9.5,6.0,3.8
2171,-13.2,5.7,1.2,2155.74,2156.30,19.7,9.7,-0.1,8.5,-8.8,6.4,-8.9,6.1,4.0
2171,-13.2,5.7,1.2,2155.74,2156.40,19.7,9.7,-0.1,8.5,-8.8,6.4,-8.4,6.2,4.1
2171,-13.2,5.7,1.2,2155.74,2156.50,19.7,9.7,-0.1,8.5,-8.8,6.4,-7.9,6.4,4.1
2171,-13.2,5.7,1.2,2155.74,2156.60,19.7,9.7,-0.1,8.5,-8.8,6.4,-7.5,6.6,4.1
2171,-13.2,5.7,1.2,2155.74,2156.70,19.7,9.7,-0.1,8.5,-8.8,6.4,-7.1,6.8,3.9
2171,-13.2,5.7,1.2,2155.74,2156.80,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.8,7.0,3.6
2171,-13.2,5.7,1.2,2155.74,2156.90,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.6,7.3,3.3
2171,-13.2,5.7,1.2,2155.74,2157.00,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.4,7.5,2.9
2171,-13.2,5.7,1.2,2155.74,2157.10,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.2,7.8,2.4
2171,-13.2,5.7,1.2,2155.74,2157.20,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.1,8.1,1.8
2171,-13.2,5.7,1.2,2155.74,2157.30,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.0,8.4,1.2
2171,-13.2,5.7,1.2,2155.74,2157.40,19.7,9.7,-0.1,8.5,-8.8,6.4,-6.0,8.8,0.5
HIT,68
2181,-6.1,2.7,1.4,2169.59,2169.60,19.7,9.5,0.6,7.7,-7.4,8.8,-6.0,2.7,1.5
2181,-6.1,2.7,1.4,2169.59,2169.70,19.7,9.5,0.6,7.7,-7.4,8.8,-5.1,2.8,2.2
2181,-6.1,2.7,1.4,2169.59,2169.80,19.7,9.5,0.6,7.7,-7.4,8.8,-4.2,2.9,2.8
2181,-6.1,2.7,1.4,2169.59,2169.90,19.7,9.5,0.6,7.7,-7.4,8.8,-3.5,3.1,3.2
2181,-6.1,2.7,1.4,2169.59,2170.00,19.7,9.5,0.6,7.7,-7.4,8.8,-2.8,3.3,3.5
2181,-6.1,2.7,1.4,2169.59,2170.10,19.7,9.5,0.6,7.7,-7.4,8.8,-2.1,3.5,3.8
2181,-6.1,2.7,1.4,2169.59,2170.20,19.7,9.5,0.6,7.7,-7.4,8.8,-1.5,3.7,3.9
2181,-6.1,2.7,1.4,2169.59,2170.30,19.7,9.5,0.6,7.7,-7.4,8.8,-1.0,4.0,3.9
2181,-6.1,2.7,1.4,2169.59,2170.40,19.7,9.5,0.6,7.7,-7.4,8.8,-0.5,4.3,3.8
2181,-6.1,2.7,1.4,2169.59,2170.50,19.7,9.5,0.6,7.7,-7.4,8.8,-0.1,4.6,3.6
2181,-6.1,2.7,1.4,2169.59,2170.60,19.7,9.5,0.6,7.7,-7.4,8.8,0.3,4.9,3.4
2181,-6.1,2.7,1.4,2169.59,2170.70,19.7,9.5,0.6,7.7,-7.4,8.8,0.6,5.3,3.0
2181,-6.1,2.7,1.4,2169.59,2170.80,19.7,9.5,0.6,7.7,-7.4,8.8,0.9,5.6,2.6
2181,-6.1,2.7,1.4,2169.59,2170.90,19.7,9.5,0.6,7.7,-7.4,8.8,1.1,6.1,2.1
