e_s,p_x_0,p_y_0,p_z_0,t_0,t,u,v_x_0,v_y_0,v_z_0,w_x,w_y,p_x [O],p_y [O],p_z [O]
lx,m,m,m,s,s,K,m/s,m/s,m/s,m/s,m/s,m,m,m
1916,-5.4,-4.3,1.2,977.17,979.10,20.0,10.8,-2.0,8.9,0.0,0.0,15.52,-8.21,0.12
HIT,43
1917,-12.9,6.2,1.5,989.88,989.90,20.0,10.5,1.3,17.7,0.0,0.0,-12.65,6.25,1.89
1917,-12.9,6.2,1.5,989.88,990.00,20.0,10.5,1.3,17.7,0.0,0.0,-11.60,6.38,3.59
1917,-12.9,6.2,1.5,989.88,990.10,20.0,10.5,1.3,17.7,0.0,0.0,-10.54,6.52,5.18
1917,-12.9,6.2,1.5,989.88,990.20,20.0,10.5,1.3,17.7,0.0,0.0,-9.49,6.65,6.68
1917,-12.9,6.2,1.5,989.88,990.30,20.0,10.5,1.3,17.7,0.0,0.0,-8.44,6.78,8.09
1917,-12.9,6.2,1.5,989.88,990.40,20.0,10.5,1.3,17.7,0.0,0.0,-7.38,6.92,9.39
1917,-12.9,6.2,1.5,989.88,990.50,20.0,10.5,1.3,17.7,0.0,0.0,-6.33,7.05,10.59
1917,-12.9,6.2,1.5,989.88,990.60,20.0,10.5,1.3,17.7,0.0,0.0,-5.27,7.18,11.70
1917,-12.9,6.2,1.5,989.88,990.70,20.0,10.5,1.3,17.7,0.0,0.0,-4.22,7.32,12.71
1917,-12.9,6.2,1.5,989.88,990.80,20.0,10.5,1.3,17.7,0.0,0.0,-3.16,7.45,13.62
1917,-12.9,6.2,1.5,989.88,990.90,20.0,10.5,1.3,17.7,0.0,0.0,-2.11,7.58,14.43
1917,-12.9,6.2,1.5,989.88,991.00,20.0,10.5,1.3,17.7,0.0,0.0,-1.05,7.72,15.15
1917,-12.9,6.2,1.5,989.88,991.10,20.0,10.5,1.3,17.7,0.0,0.0,-0.00,7.85,15.77
1917,-12.9,6.2,1.5,989.88,991.20,20.0,10.5,1.3,17.7,0.0,0.0,1.05,7.98,16.29
1917,-12.9,6.2,1.5,989.88,991.30,20.0,10.5,1.3,17.7,0.0,0.0,2.11,8.11,16.71
1917,-12.9,6.2,1.5,989.88,991.40,20.0,10.5,1.3,17.7,0.0,0.0,3.16,8.25,17.03
1917,-12.9,6.2,1.5,989.88,991.50,20.0,10.5,1.3,17.7,0.0,0.0,4.22,8.38,17.26
1917,-12.9,6.2,1.5,989.88,991.60,20.0,10.5,1.3,17.7,0.0,0.0,5.27,8.51,17.38
1917,-12.9,6.2,1.5,989.88,991.70,20.0,10.5,1.3,17.7,0.0,0.0,6.33,8.65,17.41
1917,-12.9,6.2,1.5,989.88,991.80,20.0,10.5,1.3,17.7,0.0,0.0,7.38,8.78,17.34
1917,-12.9,6.2,1.5,989.88,991.90,20.0,10.5,1.3,17.7,0.0,0.0,8.44,8.91,17.18
HIT,44
1865,-12.2,3.5,1.1,1018.00,1018.10,20.0,14.9,-0.3,7.5,0.0,0.0,-10.80,3.48,1.73
1865,-12.2,3.5,1.1,1018.00,1018.20,20.0,14.9,-0.3,7.5,0.0,0.0,-9.31,3.46,2.34
1865,-12.2,3.5,1.1,1018.00,1018.30,20.0,14.9,-0.3,7.5,0.0,0.0,-7.83,3.43,2.86
1865,-12.2,3.5,1.1,1018.00,1018.40,20.0,14.9,-0.3,7.5,0.0,0.0,-6.34,3.40,3.27
1865,-12.2,3.5,1.1,1018.00,1018.50,20.0,14.9,-0.3,7.5,0.0,0.0,-4.85,3.38,3.59
1865,-12.2,3.5,1.1,1018.00,1018.60,20.0,14.9,-0.3,7.5,0.0,0.0,-3.37,3.35,3.81
1865,-12.2,3.5,1.1,1018.00,1018.70,20.0,14.9,-0.3,7.5,0.0,0.0,-1.88,3.33,3.93
1865,-12.2,3.5,1.1,1018.00,1018.80,20.0,14.9,-0.3,7.5,0.0,0.0,-0.40,3.30,3.95
1865,-12.2,3.5,1.1,1018.00,1018.90,20.0,14.9,-0.3,7.5,0.0,0.0,1.09,3.27,3.87
1865,-12.2,3.5,1.1,1018.00,1019.00,20.0,14.9,-0.3,7.5,0.0,0.0,2.58,3.25,3.70
1865,-12.2,3.5,1.1,1018.00,1019.10,20.0,14.9,-0.3,7.5,0.0,0.0,4.06,3.22,3.43
1865,-12.2,3.5,1.1,1018.00,1019.20,20.0,14.9,-0.3,7.5,0.0,0.0,5.55,3.20,3.06
1865,-12.2,3.5,1.1,1018.00,1019.30,20.0,14.9,-0.3,7.5,0.0,0.0,7.04,3.17,2.59
1865,-12.2,3.5,1.1,1018.00,1019.40,20.0,14.9,-0.3,7.5,0.0,0.0,8.52,3.14,2.03
1865,-12.2,3.5,1.1,1018.00,1019.50,20.0,14.9,-0.3,7.5,0.0,0.0,10.01,3.12,1.36
1865,-12.2,3.5,1.1,1018.00,1019.60,20.0,14.9,-0.3,7.5,0.0,0.0,11.49,3.09,0.60
HIT,45
1827,-11.5,-5.4,1.4,1032.22,1032.30,20.1,12.2,0.5,13.8,0.0,0.0,-10.47,-5.32,2.51
1827,-11.5,-5.4,1.4,1032.22,1032.40,20.1,12.2,0.5,13.8,0.0,0.0,-9.25,-5.27,3.76
1827,-11.5,-5.4,1.4,1032.22,1032.50,20.1,12.2,0.5,13.8,0.0,0.0,-8.04,-5.21,4.92
1827,-11.5,-5.4,1.4,1032.22,1032.60,20.1,12.2,0.5,13.8,0.0,0.0,-6.82,-5.16,5.97
1827,-11.5,-5.4,1.4,1032.22,1032.70,20.1,12.2,0.5,13.8,0.0,0.0,-5.61,-5.10,6.93
1827,-11.5,-5.4,1.4,1032.22,1032.80,20.1,12.2,0.5,13.8,0.0,0.0,-4.39,-5.05,7.79
1827,-11.5,-5.4,1.4,1032.22,1032.90,20.1,12.2,0.5,13.8,0.0,0.0,-3.18,-4.99,8.55
1827,-11.5,-5.4,1.4,1032.22,1033.00,20.1,12.2,0.5,13.8,0.0,0.0,-1.96,-4.94,9.21
1827,-11.5,-5.4,1.4,1032.22,1033.10,20.1,12.2,0.5,13.8,0.0,0.0,-0.75,-4.88,9.77
1827,-11.5,-5.4,1.4,1032.22,1033.20,20.1,12.2,0.5,13.8,0.0,0.0,0.47,-4.83,10.24
1827,-11.5,-5.4,1.4,1032.22,1033.30,20.1,12.2,0.5,13.8,0.0,0.0,1.69,-4.78,10.61
1827,-11.5,-5.4,1.4,1032.22,1033.40,20.1,12.2,0.5,13.8,0.0,0.0,2.90,-4.72,10.88
1827,-11.5,-5.4,1.4,1032.22,1033.50,20.1,12.2,0.5,13.8,0.0,0.0,4.12,-4.67,11.05
1827,-11.5,-5.4,1.4,1032.22,1033.60,20.1,12.2,0.5,13.8,0.0,0.0,5.33,-4.61,11.13
1827,-11.5,-5.4,1.4,1032.22,1033.70,20.1,12.2,0.5,13.8,0.0,0.0,6.55,-4.56,11.10
1827,-11.5,-5.4,1.4,1032.22,1033.80,20.1,12.2,0.5,13.8,0.0,0.0,7.76,-4.50,10.98
1827,-11.5,-5.4,1.4,1032.22,1033.90,20.1,12.2,0.5,13.8,0.0,0.0,8.98,-4.45,10.76
1827,-11.5,-5.4,1.4,1032.22,1034.00,20.1,12.2,0.5,13.8,0.0,0.0,10.19,-4.39,10.45
1827,-11.5,-5.4,1.4,1032.22,1034.10,20.1,12.2,0.5,13.8,0.0,0.0,11.41,-4.34,10.03
1827,-11.5,-5.4,1.4,1032.22,1034.20,20.1,12.2,0.5,13.8,0.0,0.0,12.62,-4.28,9.52
1827,-11.5,-5.4,1.4,1032.22,1034.30,20.1,12.2,0.5,13.8,0.0,0.0,13.84,-4.23,8.91
1827,-11.5,-5.4,1.4,1032.22,1034.40,20.1,12.2,0.5,13.8,0.0,0.0,15.05,-4.17,8.20
1827,-11.5,-5.4,1.4,1032.22,1034.50,20.1,12.2,0.5,13.8,0.0,0.0,16.27,-4.12,7.39
HIT,46
1834,-7.1,-4.4,0.9,1046.58,1046.60,20.1,12.4,-1.9,9.8,0.0,0.0,-6.88,-4.46,1.12
1834,-7.1,-4.4,0.9,1046.58,1046.70,20.1,12.4,-1.9,9.8,0.0,0.0,-5.64,-4.66,2.03
1834,-7.1,-4.4,0.9,1046.58,1046.80,20.1,12.4,-1.9,9.8,0.0,0.0,-4.40,-4.85,2.84
1834,-7.1,-4.4,0.9,1046.58,1046.90,20.1,12.4,-1.9,9.8,0.0,0.0,-3.17,-5.04,3.55
1834,-7.1,-4.4,0.9,1046.58,1047.00,20.1,12.4,-1.9,9.8,0.0,0.0,-1.93,-5.23,4.16
1834,-7.1,-4.4,0.9,1046.58,1047.10,20.1,12.4,-1.9,9.8,0.0,0.0,-0.69,-5.42,4.68
1834,-7.1,-4.4,0.9,1046.58,1047.20,20.1,12.4,-1.9,9.8,0.0,0.0,0.54,-5.62,5.09
1834,-7.1,-4.4,0.9,1046.58,1047.30,20.1,12.4,-1.9,9.8,0.0,0.0,1.78,-5.81,5.41
1834,-7.1,-4.4,0.9,1046.58,1047.40,20.1,12.4,-1.9,9.8,0.0,0.0,3.02,-6.00,5.63
1834,-7.1,-4.4,0.9,1046.58,1047.50,20.1,12.4,-1.9,9.8,0.0,0.0,4.25,-6.19,5.76
1834,-7.1,-4.4,0.9,1046.58,1047.60,20.1,12.4,-1.9,9.8,0.0,0.0,5.49,-6.38,5.78
1834,-7.1,-4.4,0.9,1046.58,1047.70,20.1,12.4,-1.9,9.8,0.0,0.0,6.73,-6.58,5.71
1834,-7.1,-4.4,0.9,1046.58,1047.80,20.1,12.4,-1.9,9.8,0.0,0.0,7.96,-6.77,5.54
1834,-7.1,-4.4,0.9,1046.58,1047.90,20.1,12.4,-1.9,9.8,0.0,0.0,9.20,-6.96,5.27
1834,-7.1,-4.4,0.9,1046.58,1048.00,20.1,12.4,-1.9,9.8,0.0,0.0,10.44,-7.15,4.90
1834,-7.1,-4.4,0.9,1046.58,1048.10,20.1,12.4,-1.9,9.8,0.0,0.0,11.67,-7.34,4.44
1834,-7.1,-4.4,0.9,1046.58,1048.20,20.1,12.4,-1.9,9.8,0.0,0.0,12.91,-7.54,3.88
1834,-7.1,-4.4,0.9,1046.58,1048.30,20.1,12.4,-1.9,9.8,0.0,0.0,14.15,-7.73,3.22
1834,-7.1,-4.4,0.9,1046.58,1048.40,20.1,12.4,-1.9,9.8,0.0,0.0,15.38,-7.92,2.46
1834,-7.1,-4.4,0.9,1046.58,1048.50,20.1,12.4,-1.9,9.8,0.0,0.0,16.62,-8.11,1.60
HIT,47
1878,-11.9,-0.1,0.8,1061.48,1061.50,20.1,11.1,2.1,18.0,0.0,0.0,-11.76,-0.02,1.11
1878,-11.9,-0.1,0.8,1061.48,1061.60,20.1,11.1,2.1,18.0,0.0,0.0,-10.65,0.19,2.84
1878,-11.9,-0.1,0.8,1061.48,1061.70,20.1,11.1,2.1,18.0,0.0,0.0,-9.54,0.40,4.47
1878,-11.9,-0.1,0.8,1061.48,1061.80,20.1,11.1,2.1,18.0,0.0,0.0,-8.43,0.61,6.00
1878,-11.9,-0.1,0.8,1061.48,1061.90,20.1,11.1,2.1,18.0,0.0,0.0,-7.32,0.82,7.44
1878,-11.9,-0.1,0.8,1061.48,1062.00,20.1,11.1,2.1,18.0,0.0,0.0,-6.21,1.03,8.78
1878,-11.9,-0.1,0.8,1061.48,1062.10,20.1,11.1,2.1,18.0,0.0,0.0,-5.10,1.24,10.02
1878,-11.9,-0.1,0.8,1061.48,1062.20,20.1,11.1,2.1,18.0,0.0,0.0,-3.99,1.45,11.16
1878,-11.9,-0.1,0.8,1061.48,1062.30,20.1,11.1,2.1,18.0,0.0,0.0,-2.88,1.66,12.20
1878,-11.9,-0.1,0.8,1061.48,1062.40,20.1,11.1,2.1,18.0,0.0,0.0,-1.77,1.87,13.15
1878,-11.9,-0.1,0.8,1061.48,1062.50,20.1,11.1,2.1,18.0,0.0,0.0,-0.66,2.08,14.00
1878,-11.9,-0.1,0.8,1061.48,1062.60,20.1,11.1,2.1,18.0,0.0,0.0,0.44,2.29,14.75
1878,-11.9,-0.1,0.8,1061.48,1062.70,20.1,11.1,2.1,18.0,0.0,0.0,1.55,2.50,15.40
1878,-11.9,-0.1,0.8,1061.48,1062.80,20.1,11.1,2.1,18.0,0.0,0.0,2.66,2.71,15.95
1878,-11.9,-0.1,0.8,1061.48,1062.90,20.1,11.1,2.1,18.0,0.0,0.0,3.77,2.92,16.41
1878,-11.9,-0.1,0.8,1061.48,1063.00,20.1,11.1,2.1,18.0,0.0,0.0,4.88,3.13,16.76
1878,-11.9,-0.1,0.8,1061.48,1063.10,20.1,11.1,2.1,18.0,0.0,0.0,5.99,3.34,17.02
1878,-11.9,-0.1,0.8,1061.48,1063.20,20.1,11.1,2.1,18.0,0.0,0.0,7.10,3.55,17.19
1878,-11.9,-0.1,0.8,1061.48,1063.30,20.1,11.1,2.1,18.0,0.0,0.0,8.21,3.76,17.25
1878,-11.9,-0.1,0.8,1061.48,1063.40,20.1,11.1,2.1,18.0,0.0,0.0,9.32,3.97,17.22
1878,-11.9,-0.1,0.8,1061.48,1063.50,20.1,11.1,2.1,18.0,0.0,0.0,10.43,4.18,17.08
1878,-11.9,-0.1,0.8,1061.48,1063.60,20.1,11.1,2.1,18.0,0.0,0.0,11.54,4.39,16.85
1878,-11.9,-0.1,0.8,1061.48,1063.70,20.1,11.1,2.1,18.0,0.0,0.0,12.65,4.60,16.52
1878,-11.9,-0.1,0.8,1061.48,1063.80,20.1,11.1,2.1,18.0,0.0,0.0,13.75,4.81,16.10
1878,-11.9,-0.1,0.8,1061.48,1063.90,20.1,11.1,2.1,18.0,0.0,0.0,14.86,5.02,15.57
1878,-11.9,-0.1,0.8,1061.48,1064.00,20.1,11.1,2.1,18.0,0.0,0.0,15.97,5.23,14.95
HIT,48
1837,-13.0,0.7,1.3,1077.93,1078.00,20.0,11.2,2.8,7.0,0.0,0.0,-12.17,0.96,1.78
1837,-13.0,0.7,1.3,1077.93,1078.10,20.0,11.2,2.8,7.0,0.0,0.0,-11.05,1.24,2.36
1837,-13.0,0.7,1.3,1077.93,1078.20,20.0,11.2,2.8,7.0,0.0,0.0,-9.93,1.52,2.84
1837,-13.0,0.7,1.3,1077.93,1078.30,20.0,11.2,2.8,7.0,0.0,0.0,-8.81,1.80,3.23
1837,-13.0,0.7,1.3,1077.93,1078.40,20.0,11.2,2.8,7.0,0.0,0.0,-7.69,2.08,3.52
1837,-13.0,0.7,1.3,1077.93,1078.50,20.0,11.2,2.8,7.0,0.0,0.0,-6.57,2.36,3.70
1837,-13.0,0.7,1.3,1077.93,1078.60,20.0,11.2,2.8,7.0,0.0,0.0,-5.45,2.64,3.80
1837,-13.0,0.7,1.3,1077.93,1078.70,20.0,11.2,2.8,7.0,0.0,0.0,-4.33,2.93,3.79
1837,-13.0,0.7,1.3,1077.93,1078.80,20.0,11.2,2.8,7.0,0.0,0.0,-3.21,3.21,3.69
1837,-13.0,0.7,1.3,1077.93,1078.90,20.0,11.2,2.8,7.0,0.0,0.0,-2.09,3.49,3.48
1837,-13.0,0.7,1.3,1077.93,1079.00,20.0,11.2,2.8,7.0,0.0,0.0,-0.97,3.77,3.18
1837,-13.0,0.7,1.3,1077.93,1079.10,20.0,11.2,2.8,7.0,0.0,0.0,0.15,4.05,2.78
1837,-13.0,0.7,1.3,1077.93,1079.20,20.0,11.2,2.8,7.0,0.0,0.0,1.27,4.33,2.29
1837,-13.0,0.7,1.3,1077.93,1079.30,20.0,11.2,2.8,7.0,0.0,0.0,2.39,4.61,1.69
1837,-13.0,0.7,1.3,1077.93,1079.40,20.0,11.2,2.8,7.0,0.0,0.0,3.51,4.89,1.00
1837,-13.0,0.7,1.3,1077.93,1079.50,20.0,11.2,2.8,7.0,0.0,0.0,4.63,5.18,0.21
HIT,49
1826,-13.1,5.4,1.5,1094.33,1094.40,20.1,8.6,-3.8,12.9,0.0,0.0,-12.47,5.10,2.40
1826,-13.1,5.4,1.5,1094.33,1094.50,20.1,8.6,-3.8,12.9,0.0,0.0,-11.61,4.72,3.57
1826,-13.1,5.4,1.5,1094.33,1094.60,20.1,8.6,-3.8,12.9,0.0,0.0,-10.75,4.35,4.65
1826,-13.1,5.4,1.5,1094.33,1094.70,20.1,8.6,-3.8,12.9,0.0,0.0,-9.90,3.97,5.63
1826,-13.1,5.4,1.5,1094.33,1094.80,20.1,8.6,-3.8,12.9,0.0,0.0,-9.04,3.60,6.51
1826,-13.1,5.4,1.5,1094.33,1094.90,20.1,8.6,-3.8,12.9,0.0,0.0,-8.18,3.22,7.29
1826,-13.1,5.4,1.5,1094.33,1095.00,20.1,8.6,-3.8,12.9,0.0,0.0,-7.32,2.84,7.97
1826,-13.1,5.4,1.5,1094.33,1095.10,20.1,8.6,-3.8,12.9,0.0,0.0,-6.46,2.47,8.56
1826,-13.1,5.4,1.5,1094.33,1095.20,20.1,8.6,-3.8,12.9,0.0,0.0,-5.60,2.09,9.05
1826,-13.1,5.4,1.5,1094.33,1095.30,20.1,8.6,-3.8,12.9,0.0,0.0,-4.74,1.71,9.44
1826,-13.1,5.4,1.5,1094.33,1095.40,20.1,8.6,-3.8,12.9,0.0,0.0,-3.89,1.34,9.73
1826,-13.1,5.4,1.5,1094.33,1095.50,20.1,8.6,-3.8,12.9,0.0,0.0,-3.03,0.96,9.92
1826,-13.1,5.4,1.5,1094.33,1095.60,20.1,8.6,-3.8,12.9,0.0,0.0,-2.17,0.58,10.02
1826,-13.1,5.4,1.5,1094.33,1095.70,20.1,8.6,-3.8,12.9,0.0,0.0,-1.31,0.21,10.02
1826,-13.1,5.4,1.5,1094.33,1095.80,20.1,8.6,-3.8,12.9,0.0,0.0,-0.45,-0.17,9.92
1826,-13.1,5.4,1.5,1094.33,1095.90,20.1,8.6,-3.8,12.9,0.0,0.0,0.41,-0.54,9.72
1826,-13.1,5.4,1.5,1094.33,1096.00,20.1,8.6,-3.8,12.9,0.0,0.0,1.27,-0.92,9.42
1826,-13.1,5.4,1.5,1094.33,1096.10,20.1,8.6,-3.8,12.9,0.0,0.0,2.12,-1.30,9.03
1826,-13.1,5.4,1.5,1094.33,1096.20,20.1,8.6,-3.8,12.9,0.0,0.0,2.98,-1.67,8.54
1826,-13.1,5.4,1.5,1094.33,1096.30,20.1,8.6,-3.8,12.9,0.0,0.0,3.84,-2.05,7.95
1826,-13.1,5.4,1.5,1094.33,1096.40,20.1,8.6,-3.8,12.9,0.0,0.0,4.70,-2.43,7.26
1826,-13.1,5.4,1.5,1094.33,1096.50,20.1,8.6,-3.8,12.9,0.0,0.0,5.56,-2.80,6.47
1826,-13.1,5.4,1.5,1094.33,1096.60,20.1,8.6,-3.8,12.9,0.0,0.0,6.42,-3.18,5.59
1826,-13.1,5.4,1.5,1094.33,1096.70,20.1,8.6,-3.8,12.9,0.0,0.0,7.28,-3.56,4.61
1826,-13.1,5.4,1.5,1094.33,1096.80,20.1,8.6,-3.8,12.9,0.0,0.0,8.13,-3.93,3.53
1826,-13.1,5.4,1.5,1094.33,1096.90,20.1,8.6,-3.8,12.9,0.0,0.0,8.99,-4.31,2.35
1826,-13.1,5.4,1.5,1094.33,1097.00,20.1,8.6,-3.8,12.9,0.0,0.0,9.85,-4.68,1.07
HIT,50
1791,-9.0,5.8,1.3,1123.30,1123.30,20.0,14.4,-4.7,17.9,0.0,0.0,-8.98,5.77,1.30
1791,-9.0,5.8,1.3,1123.30,1123.40,20.0,14.4,-4.7,17.9,0.0,0.0,-7.53,5.30,3.04
1791,-9.0,5.8,1.3,1123.30,1123.50,20.0,14.4,-4.7,17.9,0.0,0.0,-6.09,4.84,4.69
1791,-9.0,5.8,1.3,1123.30,1123.60,20.0,14.4,-4.7,17.9,0.0,0.0,-4.65,4.37,6.24
1791,-9.0,5.8,1.3,1123.30,1123.70,20.0,14.4,-4.7,17.9,0.0,0.0,-3.20,3.91,7.69
1791,-9.0,5.8,1.3,1123.30,1123.80,20.0,14.4,-4.7,17.9,0.0,0.0,-1.76,3.44,9.04
1791,-9.0,5.8,1.3,1123.30,1123.90,20.0,14.4,-4.7,17.9,0.0,0.0,-0.32,2.97,10.30
1791,-9.0,5.8,1.3,1123.30,1124.00,20.0,14.4,-4.7,17.9,0.0,0.0,1.12,2.51,11.45
1791,-9.0,5.8,1.3,1123.30,1124.10,20.0,14.4,-4.7,17.9,0.0,0.0,2.57,2.04,12.51
1791,-9.0,5.8,1.3,1123.30,1124.20,20.0,14.4,-4.7,17.9,0.0,0.0,4.01,1.58,13.47
1791,-9.0,5.8,1.3,1123.30,1124.30,20.0,14.4,-4.7,17.9,0.0,0.0,5.45,1.11,14.34
1791,-9.0,5.8,1.3,1123.30,1124.40,20.0,14.4,-4.7,17.9,0.0,0.0,6.90,0.65,15.10
1791,-9.0,5.8,1.3,1123.30,1124.50,20.0,14.4,-4.7,17.9,0.0,0.0,8.34,0.18,15.77
1791,-9.0,5.8,1.3,1123.30,1124.60,20.0,14.4,-4.7,17.9,0.0,0.0,9.78,-0.28,16.34
1791,-9.0,5.8,1.3,1123.30,1124.70,20.0,14.4,-4.7,17.9,0.0,0.0,11.22,-0.75,16.81
1791,-9.0,5.8,1.3,1123.30,1124.80,20.0,14.4,-4.7,17.9,0.0,0.0,12.67,-1.21,17.18
1791,-9.0,5.8,1.3,1123.30,1124.90,20.0,14.4,-4.7,17.9,0.0,0.0,14.11,-1.68,17.45
1791,-9.0,5.8,1.3,1123.30,1125.00,20.0,14.4,-4.7,17.9,0.0,0.0,15.55,-2.14,17.63
1791,-9.0,5.8,1.3,1123.30,1125.10,20.0,14.4,-4.7,17.9,0.0,0.0,17.00,-2.61,17.71
HIT,51
1769,-12.5,1.4,1.2,1136.50,1136.60,20.0,9.1,4.8,17.0,0.0,0.0,-11.59,1.90,2.85
1769,-12.5,1.4,1.2,1136.50,1136.70,20.0,9.1,4.8,17.0,0.0,0.0,-10.68,2.38,4.41
1769,-12.5,1.4,1.2,1136.50,1136.80,20.0,9.1,4.8,17.0,0.0,0.0,-9.77,2.86,5.87
1769,-12.5,1.4,1.2,1136.50,1136.90,20.0,9.1,4.8,17.0,0.0,0.0,-8.87,3.34,7.23
1769,-12.5,1.4,1.2,1136.50,1137.00,20.0,9.1,4.8,17.0,0.0,0.0,-7.96,3.82,8.49
1769,-12.5,1.4,1.2,1136.50,1137.10,20.0,9.1,4.8,17.0,0.0,0.0,-7.05,4.30,9.66
1769,-12.5,1.4,1.2,1136.50,1137.20,20.0,9.1,4.8,17.0,0.0,0.0,-6.15,4.78,10.73
1769,-12.5,1.4,1.2,1136.50,1137.30,20.0,9.1,4.8,17.0,0.0,0.0,-5.24,5.26,11.69
1769,-12.5,1.4,1.2,1136.50,1137.40,20.0,9.1,4.8,17.0,0.0,0.0,-4.33,5.74,12.57
1769,-12.5,1.4,1.2,1136.50,1137.50,20.0,9.1,4.8,17.0,0.0,0.0,-3.43,6.22,13.34
1769,-12.5,1.4,1.2,1136.50,1137.60,20.0,9.1,4.8,17.0,0.0,0.0,-2.52,6.70,14.02
1769,-12.5,1.4,1.2,1136.50,1137.70,20.0,9.1,4.8,17.0,0.0,0.0,-1.61,7.18,14.59
1769,-12.5,1.4,1.2,1136.50,1137.80,20.0,9.1,4.8,17.0,0.0,0.0,-0.71,7.66,15.07
1769,-12.5,1.4,1.2,1136.50,1137.90,20.0,9.1,4.8,17.0,0.0,0.0,0.20,8.14,15.46
1769,-12.5,1.4,1.2,1136.50,1138.00,20.0,9.1,4.8,17.0,0.0,0.0,1.11,8.62,15.74
HIT,52
1741,-8.2,-3.9,0.8,1166.39,1166.40,20.0,9.6,3.3,12.0,0.0,0.0,-8.15,-3.91,0.89
1741,-8.2,-3.9,0.8,1166.39,1166.50,20.0,9.6,3.3,12.0,0.0,0.0,-7.18,-3.58,2.03
1741,-8.2,-3.9,0.8,1166.39,1166.60,20.0,9.6,3.3,12.0,0.0,0.0,-6.22,-3.25,3.08
1741,-8.2,-3.9,0.8,1166.39,1166.70,20.0,9.6,3.3,12.0,0.0,0.0,-5.25,-2.91,4.02
1741,-8.2,-3.9,0.8,1166.39,1166.80,20.0,9.6,3.3,12.0,0.0,0.0,-4.29,-2.58,4.87
1741,-8.2,-3.9,0.8,1166.39,1166.90,20.0,9.6,3.3,12.0,0.0,0.0,-3.32,-2.25,5.62
1741,-8.2,-3.9,0.8,1166.39,1167.00,20.0,9.6,3.3,12.0,0.0,0.0,-2.36,-1.92,6.27
1741,-8.2,-3.9,0.8,1166.39,1167.10,20.0,9.6,3.3,12.0,0.0,0.0,-1.39,-1.58,6.83
1741,-8.2,-3.9,0.8,1166.39,1167.20,20.0,9.6,3.3,12.0,0.0,0.0,-0.43,-1.25,7.28
1741,-8.2,-3.9,0.8,1166.39,1167.30,20.0,9.6,3.3,12.0,0.0,0.0,0.54,-0.92,7.64
1741,-8.2,-3.9,0.8,1166.39,1167.40,20.0,9.6,3.3,12.0,0.0,0.0,1.50,-0.59,7.90
1741,-8.2,-3.9,0.8,1166.39,1167.50,20.0,9.6,3.3,12.0,0.0,0.0,2.46,-0.26,8.06
1741,-8.2,-3.9,0.8,1166.39,1167.60,20.0,9.6,3.3,12.0,0.0,0.0,3.43,0.08,8.13
1741,-8.2,-3.9,0.8,1166.39,1167.70,20.0,9.6,3.3,12.0,0.0,0.0,4.39,0.41,8.09
1741,-8.2,-3.9,0.8,1166.39,1167.80,20.0,9.6,3.3,12.0,0.0,0.0,5.36,0.74,7.96
1741,-8.2,-3.9,0.8,1166.39,1167.90,20.0,9.6,3.3,12.0,0.0,0.0,6.32,1.07,7.73
1741,-8.2,-3.9,0.8,1166.39,1168.00,20.0,9.6,3.3,12.0,0.0,0.0,7.29,1.41,7.40
1741,-8.2,-3.9,0.8,1166.39,1168.10,20.0,9.6,3.3,12.0,0.0,0.0,8.25,1.74,6.98
1741,-8.2,-3.9,0.8,1166.39,1168.20,20.0,9.6,3.3,12.0,0.0,0.0,9.22,2.07,6.45
1741,-8.2,-3.9,0.8,1166.39,1168.30,20.0,9.6,3.3,12.0,0.0,0.0,10.18,2.40,5.83
1741,-8.2,-3.9,0.8,1166.39,1168.40,20.0,9.6,3.3,12.0,0.0,0.0,11.14,2.74,5.11
1741,-8.2,-3.9,0.8,1166.39,1168.50,20.0,9.6,3.3,12.0,0.0,0.0,12.11,3.07,4.29
1741,-8.2,-3.9,0.8,1166.39,1168.60,20.0,9.6,3.3,12.0,0.0,0.0,13.07,3.40,3.38
1741,-8.2,-3.9,0.8,1166.39,1168.70,20.0,9.6,3.3,12.0,0.0,0.0,14.04,3.73,2.36
1741,-8.2,-3.9,0.8,1166.39,1168.80,20.0,9.6,3.3,12.0,0.0,0.0,15.00,4.06,1.25
HIT,53
1733,-11.5,4.2,1.5,1182.31,1182.40,20.0,13.5,0.7,17.6,0.0,0.0,-10.27,4.28,3.12
1733,-11.5,4.2,1.5,1182.31,1182.50,20.0,13.5,0.7,17.6,0.0,0.0,-8.92,4.35,4.74
1733,-11.5,4.2,1.5,1182.31,1182.60,20.0,13.5,0.7,17.6,0.0,0.0,-7.58,4.42,6.25
1733,-11.5,4.2,1.5,1182.31,1182.70,20.0,13.5,0.7,17.6,0.0,0.0,-6.23,4.49,7.67
1733,-11.5,4.2,1.5,1182.31,1182.80,20.0,13.5,0.7,17.6,0.0,0.0,-4.88,4.56,8.99
1733,-11.5,4.2,1.5,1182.31,1182.90,20.0,13.5,0.7,17.6,0.0,0.0,-3.54,4.63,10.21
1733,-11.5,4.2,1.5,1182.31,1183.00,20.0,13.5,0.7,17.6,0.0,0.0,-2.19,4.70,11.33
1733,-11.5,4.2,1.5,1182.31,1183.10,20.0,13.5,0.7,17.6,0.0,0.0,-0.85,4.78,12.36
